"codmunres","ano","nascimentos","partos_na_macro_com_1mais_uti","partos_na_macro_com_4mais_uti","partos_na_macro_sem_1mais_uti","partos_na_macro_sem_4mais_uti","partos_fora_macro_com_1mais_uti","partos_fora_macro_com_4mais_uti","partos_fora_macro_sem_1mais_uti","partos_fora_macro_sem_4mais_uti","partos_na_macro_sem_inf","partos_fora_macro_sem_inf"
312510,2025,3,0,0,0,0,2,2,0,0,1,0
312520,2023,0,0,0,0,0,0,0,0,0,0,0
312520,2024,0,0,0,0,0,0,0,0,0,0,0
312520,2025,0,0,0,0,0,0,0,0,0,0,0
312530,2023,0,0,0,0,0,0,0,0,0,0,0
312530,2024,0,0,0,0,0,0,0,0,0,0,0
312530,2025,2,2,2,0,0,0,0,0,0,0,0
312540,2023,0,0,0,0,0,0,0,0,0,0,0
312540,2024,0,0,0,0,0,0,0,0,0,0,0
312540,2025,0,0,0,0,0,0,0,0,0,0,0
312550,2023,1,1,1,0,0,0,0,0,0,0,0
312550,2024,0,0,0,0,0,0,0,0,0,0,0
312550,2025,0,0,0,0,0,0,0,0,0,0,0
312560,2023,0,0,0,0,0,0,0,0,0,0,0
312560,2024,0,0,0,0,0,0,0,0,0,0,0
312560,2025,1,0,0,1,1,0,0,0,0,0,0
312570,2023,0,0,0,0,0,0,0,0,0,0,0
312570,2024,1,1,1,0,0,0,0,0,0,0,0
312570,2025,0,0,0,0,0,0,0,0,0,0,0
312580,2023,0,0,0,0,0,0,0,0,0,0,0
312580,2024,0,0,0,0,0,0,0,0,0,0,0
312580,2025,0,0,0,0,0,0,0,0,0,0,0
312590,2023,0,0,0,0,0,0,0,0,0,0,0
312590,2024,0,0,0,0,0,0,0,0,0,0,0
312590,2025,3,2,2,1,1,0,0,0,0,0,0
312595,2023,0,0,0,0,0,0,0,0,0,0,0
312595,2024,4,4,4,0,0,0,0,0,0,0,0
312595,2025,3,3,3,0,0,0,0,0,0,0,0
312600,2023,1,1,0,0,1,0,0,0,0,0,0
312600,2024,1,1,1,0,0,0,0,0,0,0,0
312600,2025,1,1,1,0,0,0,0,0,0,0,0
312610,2023,10,6,6,0,0,4,4,0,0,0,0
312610,2024,5,2,2,0,0,3,3,0,0,0,0
312610,2025,5,5,5,0,0,0,0,0,0,0,0
312620,2023,2,0,0,1,1,1,1,0,0,0,0
312620,2024,0,0,0,0,0,0,0,0,0,0,0
312620,2025,3,0,0,1,1,0,0,2,2,0,0
312630,2023,0,0,0,0,0,0,0,0,0,0,0
312630,2024,1,1,1,0,0,0,0,0,0,0,0
312630,2025,0,0,0,0,0,0,0,0,0,0,0
312640,2023,0,0,0,0,0,0,0,0,0,0,0
312640,2024,1,1,1,0,0,0,0,0,0,0,0
312640,2025,0,0,0,0,0,0,0,0,0,0,0
312650,2023,1,0,0,1,1,0,0,0,0,0,0
312650,2024,0,0,0,0,0,0,0,0,0,0,0
312650,2025,1,0,0,0,0,1,1,0,0,0,0
312660,2023,2,2,2,0,0,0,0,0,0,0,0
312660,2024,1,1,1,0,0,0,0,0,0,0,0
312660,2025,0,0,0,0,0,0,0,0,0,0,0
312670,2023,1,1,1,0,0,0,0,0,0,0,0
312670,2024,5,4,4,1,1,0,0,0,0,0,0
312670,2025,1,1,1,0,0,0,0,0,0,0,0
312675,2023,1,1,1,0,0,0,0,0,0,0,0
312675,2024,0,0,0,0,0,0,0,0,0,0,0
312675,2025,0,0,0,0,0,0,0,0,0,0,0
312680,2023,0,0,0,0,0,0,0,0,0,0,0
312680,2024,1,0,0,0,0,1,1,0,0,0,0
312680,2025,0,0,0,0,0,0,0,0,0,0,0
312690,2023,0,0,0,0,0,0,0,0,0,0,0
312690,2024,0,0,0,0,0,0,0,0,0,0,0
312690,2025,3,3,3,0,0,0,0,0,0,0,0
312695,2023,1,0,0,0,0,1,1,0,0,0,0
312695,2024,0,0,0,0,0,0,0,0,0,0,0
312695,2025,0,0,0,0,0,0,0,0,0,0,0
312700,2023,5,2,2,2,2,1,1,0,0,0,0
312700,2024,5,5,5,0,0,0,0,0,0,0,0
312700,2025,0,0,0,0,0,0,0,0,0,0,0
312705,2023,3,0,0,3,3,0,0,0,0,0,0
312705,2024,1,1,1,0,0,0,0,0,0,0,0
312705,2025,0,0,0,0,0,0,0,0,0,0,0
312707,2023,0,0,0,0,0,0,0,0,0,0,0
312707,2024,1,1,1,0,0,0,0,0,0,0,0
312707,2025,0,0,0,0,0,0,0,0,0,0,0
312710,2023,13,8,8,1,1,3,3,0,0,1,0
312710,2024,8,6,6,0,0,2,2,0,0,0,0
312710,2025,3,1,1,0,0,2,2,0,0,0,0
312720,2023,1,1,1,0,0,0,0,0,0,0,0
312720,2024,1,1,1,0,0,0,0,0,0,0,0
312720,2025,0,0,0,0,0,0,0,0,0,0,0
312730,2023,3,3,3,0,0,0,0,0,0,0,0
312730,2024,0,0,0,0,0,0,0,0,0,0,0
312730,2025,0,0,0,0,0,0,0,0,0,0,0
312733,2023,3,3,3,0,0,0,0,0,0,0,0
312733,2024,0,0,0,0,0,0,0,0,0,0,0
312733,2025,0,0,0,0,0,0,0,0,0,0,0
312735,2023,0,0,0,0,0,0,0,0,0,0,0
312735,2024,0,0,0,0,0,0,0,0,0,0,0
312735,2025,0,0,0,0,0,0,0,0,0,0,0
312737,2023,0,0,0,0,0,0,0,0,0,0,0
312737,2024,1,1,1,0,0,0,0,0,0,0,0
312737,2025,0,0,0,0,0,0,0,0,0,0,0
312738,2023,0,0,0,0,0,0,0,0,0,0,0
312738,2024,2,2,2,0,0,0,0,0,0,0,0
312738,2025,0,0,0,0,0,0,0,0,0,0,0
312740,2023,0,0,0,0,0,0,0,0,0,0,0
312740,2024,3,3,3,0,0,0,0,0,0,0,0
312740,2025,1,1,1,0,0,0,0,0,0,0,0
312750,2023,0,0,0,0,0,0,0,0,0,0,0
312750,2024,1,1,1,0,0,0,0,0,0,0,0
312750,2025,1,1,1,0,0,0,0,0,0,0,0
312760,2023,0,0,0,0,0,0,0,0,0,0,0
312760,2024,2,2,2,0,0,0,0,0,0,0,0
312760,2025,1,1,1,0,0,0,0,0,0,0,0
312770,2023,77,63,63,5,5,8,8,1,1,0,0
312770,2024,44,33,33,5,5,6,6,0,0,0,0
312770,2025,24,19,19,1,1,4,4,0,0,0,0
312780,2023,2,1,1,1,1,0,0,0,0,0,0
312780,2024,0,0,0,0,0,0,0,0,0,0,0
312780,2025,0,0,0,0,0,0,0,0,0,0,0
312790,2023,0,0,0,0,0,0,0,0,0,0,0
312790,2024,0,0,0,0,0,0,0,0,0,0,0
312790,2025,0,0,0,0,0,0,0,0,0,0,0
312800,2023,10,4,4,4,4,2,2,0,0,0,0
312800,2024,6,2,2,4,4,0,0,0,0,0,0
312800,2025,6,2,2,3,3,0,0,1,1,0,0
312810,2023,1,0,0,1,1,0,0,0,0,0,0
312810,2024,0,0,0,0,0,0,0,0,0,0,0
312810,2025,1,1,1,0,0,0,0,0,0,0,0
312820,2023,0,0,0,0,0,0,0,0,0,0,0
312820,2024,1,1,1,0,0,0,0,0,0,0,0
312820,2025,4,4,4,0,0,0,0,0,0,0,0
312825,2023,1,1,1,0,0,0,0,0,0,0,0
312825,2024,1,1,1,0,0,0,0,0,0,0,0
312825,2025,0,0,0,0,0,0,0,0,0,0,0
312830,2023,4,3,3,1,1,0,0,0,0,0,0
312830,2024,3,2,2,1,1,0,0,0,0,0,0
312830,2025,2,1,1,1,1,0,0,0,0,0,0
312840,2023,0,0,0,0,0,0,0,0,0,0,0
312840,2024,4,4,4,0,0,0,0,0,0,0,0
312840,2025,0,0,0,0,0,0,0,0,0,0,0
312850,2023,0,0,0,0,0,0,0,0,0,0,0
312850,2024,1,1,1,0,0,0,0,0,0,0,0
312850,2025,1,1,1,0,0,0,0,0,0,0,0
312860,2023,2,0,0,0,0,2,2,0,0,0,0
312860,2024,1,1,1,0,0,0,0,0,0,0,0
312860,2025,0,0,0,0,0,0,0,0,0,0,0
312870,2023,4,4,4,0,0,0,0,0,0,0,0
312870,2024,5,4,4,1,1,0,0,0,0,0,0
312870,2025,2,2,2,0,0,0,0,0,0,0,0
312880,2023,1,1,1,0,0,0,0,0,0,0,0
312880,2024,2,2,2,0,0,0,0,0,0,0,0
312880,2025,0,0,0,0,0,0,0,0,0,0,0
312890,2023,3,2,2,0,0,1,1,0,0,0,0
312890,2024,3,1,1,0,0,2,2,0,0,0,0
312890,2025,2,1,1,0,0,1,1,0,0,0,0
312900,2023,4,3,3,1,1,0,0,0,0,0,0
312900,2024,1,1,1,0,0,0,0,0,0,0,0
312900,2025,0,0,0,0,0,0,0,0,0,0,0
312910,2023,1,1,1,0,0,0,0,0,0,0,0
312910,2024,0,0,0,0,0,0,0,0,0,0,0
312910,2025,0,0,0,0,0,0,0,0,0,0,0
312920,2023,1,1,1,0,0,0,0,0,0,0,0
312920,2024,0,0,0,0,0,0,0,0,0,0,0
312920,2025,0,0,0,0,0,0,0,0,0,0,0
312930,2023,4,4,4,0,0,0,0,0,0,0,0
312930,2024,1,1,1,0,0,0,0,0,0,0,0
312930,2025,0,0,0,0,0,0,0,0,0,0,0
312940,2023,0,0,0,0,0,0,0,0,0,0,0
312940,2024,0,0,0,0,0,0,0,0,0,0,0
312940,2025,1,1,1,0,0,0,0,0,0,0,0
312950,2023,7,3,3,3,3,1,1,0,0,0,0
312950,2024,1,1,1,0,0,0,0,0,0,0,0
312950,2025,2,2,2,0,0,0,0,0,0,0,0
312960,2023,2,2,2,0,0,0,0,0,0,0,0
312960,2024,2,2,2,0,0,0,0,0,0,0,0
312960,2025,0,0,0,0,0,0,0,0,0,0,0
312965,2023,1,1,1,0,0,0,0,0,0,0,0
312965,2024,1,0,0,1,1,0,0,0,0,0,0
312965,2025,0,0,0,0,0,0,0,0,0,0,0
312970,2023,3,2,2,0,0,1,0,0,1,0,0
312970,2024,1,1,1,0,0,0,0,0,0,0,0
312970,2025,0,0,0,0,0,0,0,0,0,0,0
312980,2023,42,35,35,7,7,0,0,0,0,0,0
312980,2024,38,36,36,2,2,0,0,0,0,0,0
312980,2025,19,17,17,2,2,0,0,0,0,0,0
312990,2023,0,0,0,0,0,0,0,0,0,0,0
312990,2024,1,1,1,0,0,0,0,0,0,0,0
312990,2025,0,0,0,0,0,0,0,0,0,0,0
313000,2023,0,0,0,0,0,0,0,0,0,0,0
313000,2024,0,0,0,0,0,0,0,0,0,0,0
313000,2025,0,0,0,0,0,0,0,0,0,0,0
313005,2023,1,0,0,0,0,0,0,0,0,1,0
313005,2024,2,1,1,1,1,0,0,0,0,0,0
313005,2025,2,2,2,0,0,0,0,0,0,0,0
313010,2023,13,13,12,0,1,0,0,0,0,0,0
313010,2024,9,9,9,0,0,0,0,0,0,0,0
313010,2025,8,8,8,0,0,0,0,0,0,0,0
313020,2023,1,0,0,0,0,1,1,0,0,0,0
313020,2024,5,1,1,3,3,1,1,0,0,0,0
313020,2025,3,1,1,0,0,2,2,0,0,0,0
313030,2023,0,0,0,0,0,0,0,0,0,0,0
313030,2024,0,0,0,0,0,0,0,0,0,0,0
313030,2025,2,2,2,0,0,0,0,0,0,0,0
313040,2023,2,2,2,0,0,0,0,0,0,0,0
313040,2024,0,0,0,0,0,0,0,0,0,0,0
313040,2025,1,1,1,0,0,0,0,0,0,0,0
313050,2023,7,3,3,4,4,0,0,0,0,0,0
313050,2024,0,0,0,0,0,0,0,0,0,0,0
313050,2025,3,1,1,0,0,0,0,0,0,2,0
313055,2023,1,1,1,0,0,0,0,0,0,0,0
313055,2024,1,1,1,0,0,0,0,0,0,0,0
313055,2025,1,1,1,0,0,0,0,0,0,0,0
313060,2023,1,1,1,0,0,0,0,0,0,0,0
313060,2024,0,0,0,0,0,0,0,0,0,0,0
313060,2025,1,1,1,0,0,0,0,0,0,0,0
313065,2023,0,0,0,0,0,0,0,0,0,0,0
313065,2024,1,1,1,0,0,0,0,0,0,0,0
313065,2025,1,1,1,0,0,0,0,0,0,0,0
313070,2023,1,1,1,0,0,0,0,0,0,0,0
313070,2024,0,0,0,0,0,0,0,0,0,0,0
313070,2025,0,0,0,0,0,0,0,0,0,0,0
313080,2023,0,0,0,0,0,0,0,0,0,0,0
313080,2024,1,0,0,0,0,1,1,0,0,0,0
313080,2025,0,0,0,0,0,0,0,0,0,0,0
313090,2023,1,1,1,0,0,0,0,0,0,0,0
313090,2024,1,0,0,1,1,0,0,0,0,0,0
313090,2025,4,4,4,0,0,0,0,0,0,0,0
313100,2023,0,0,0,0,0,0,0,0,0,0,0
313100,2024,0,0,0,0,0,0,0,0,0,0,0
313100,2025,0,0,0,0,0,0,0,0,0,0,0
313110,2023,0,0,0,0,0,0,0,0,0,0,0
313110,2024,0,0,0,0,0,0,0,0,0,0,0
313110,2025,2,2,2,0,0,0,0,0,0,0,0
313115,2023,5,4,4,0,0,1,1,0,0,0,0
313115,2024,2,2,2,0,0,0,0,0,0,0,0
313115,2025,0,0,0,0,0,0,0,0,0,0,0
313120,2023,2,1,1,1,1,0,0,0,0,0,0
313120,2024,2,2,2,0,0,0,0,0,0,0,0
313120,2025,2,0,0,1,1,1,1,0,0,0,0
313130,2023,39,39,39,0,0,0,0,0,0,0,0
313130,2024,26,25,25,0,0,0,0,0,0,1,0
313130,2025,17,17,17,0,0,0,0,0,0,0,0
313140,2023,1,1,1,0,0,0,0,0,0,0,0
313140,2024,0,0,0,0,0,0,0,0,0,0,0
313140,2025,0,0,0,0,0,0,0,0,0,0,0
313150,2023,0,0,0,0,0,0,0,0,0,0,0
313150,2024,2,1,1,0,0,1,1,0,0,0,0
313150,2025,0,0,0,0,0,0,0,0,0,0,0
313160,2023,1,1,1,0,0,0,0,0,0,0,0
313160,2024,2,2,2,0,0,0,0,0,0,0,0
313160,2025,0,0,0,0,0,0,0,0,0,0,0
313170,2023,25,17,17,8,8,0,0,0,0,0,0
313170,2024,19,17,17,2,2,0,0,0,0,0,0
313170,2025,15,10,10,5,5,0,0,0,0,0,0
313180,2023,3,2,2,0,0,1,1,0,0,0,0
313180,2024,1,0,0,1,1,0,0,0,0,0,0
313180,2025,0,0,0,0,0,0,0,0,0,0,0
313190,2023,14,11,11,3,3,0,0,0,0,0,0
313190,2024,18,9,8,9,10,0,0,0,0,0,0
313190,2025,3,3,3,0,0,0,0,0,0,0,0
313200,2023,0,0,0,0,0,0,0,0,0,0,0
313200,2024,0,0,0,0,0,0,0,0,0,0,0
313200,2025,0,0,0,0,0,0,0,0,0,0,0
313210,2023,2,2,2,0,0,0,0,0,0,0,0
313210,2024,4,4,4,0,0,0,0,0,0,0,0
313210,2025,2,1,1,1,1,0,0,0,0,0,0
313220,2023,1,0,0,0,0,1,1,0,0,0,0
313220,2024,0,0,0,0,0,0,0,0,0,0,0
313220,2025,3,0,0,1,1,2,2,0,0,0,0
313230,2023,4,4,4,0,0,0,0,0,0,0,0
313230,2024,1,1,1,0,0,0,0,0,0,0,0
313230,2025,2,2,2,0,0,0,0,0,0,0,0
313240,2023,17,17,17,0,0,0,0,0,0,0,0
313240,2024,18,17,17,0,0,1,1,0,0,0,0
313240,2025,4,4,4,0,0,0,0,0,0,0,0
313250,2023,0,0,0,0,0,0,0,0,0,0,0
313250,2024,1,0,0,1,1,0,0,0,0,0,0
313250,2025,4,2,2,2,2,0,0,0,0,0,0
313260,2023,0,0,0,0,0,0,0,0,0,0,0
313260,2024,1,1,1,0,0,0,0,0,0,0,0
313260,2025,0,0,0,0,0,0,0,0,0,0,0
313270,2023,8,3,3,2,2,3,3,0,0,0,0
313270,2024,2,2,2,0,0,0,0,0,0,0,0
313270,2025,3,2,2,1,1,0,0,0,0,0,0
313280,2023,1,1,1,0,0,0,0,0,0,0,0
313280,2024,0,0,0,0,0,0,0,0,0,0,0
313280,2025,0,0,0,0,0,0,0,0,0,0,0
313290,2023,5,4,4,0,0,1,1,0,0,0,0
313290,2024,3,3,3,0,0,0,0,0,0,0,0
313290,2025,1,1,1,0,0,0,0,0,0,0,0
313300,2023,1,1,1,0,0,0,0,0,0,0,0
313300,2024,1,1,1,0,0,0,0,0,0,0,0
313300,2025,0,0,0,0,0,0,0,0,0,0,0
313310,2023,3,1,1,2,2,0,0,0,0,0,0
313310,2024,1,1,1,0,0,0,0,0,0,0,0
313310,2025,4,4,4,0,0,0,0,0,0,0,0
313320,2023,1,0,0,0,0,1,1,0,0,0,0
313320,2024,1,1,1,0,0,0,0,0,0,0,0
313320,2025,1,0,0,1,1,0,0,0,0,0,0
313330,2023,5,3,3,2,2,0,0,0,0,0,0
313330,2024,1,0,0,1,1,0,0,0,0,0,0
313330,2025,1,0,0,1,1,0,0,0,0,0,0
313340,2023,2,0,0,0,0,2,2,0,0,0,0
313340,2024,1,0,0,0,0,1,1,0,0,0,0
313340,2025,1,0,0,0,0,1,1,0,0,0,0
313350,2023,6,4,4,1,1,1,1,0,0,0,0
313350,2024,2,1,1,0,0,1,1,0,0,0,0
313350,2025,0,0,0,0,0,0,0,0,0,0,0
313360,2023,2,2,2,0,0,0,0,0,0,0,0
313360,2024,5,4,4,0,0,1,1,0,0,0,0
313360,2025,0,0,0,0,0,0,0,0,0,0,0
313370,2023,1,0,0,0,0,1,1,0,0,0,0
313370,2024,2,0,0,0,0,2,2,0,0,0,0
313370,2025,2,0,0,1,1,1,1,0,0,0,0
313375,2023,2,2,2,0,0,0,0,0,0,0,0
313375,2024,0,0,0,0,0,0,0,0,0,0,0
313375,2025,1,0,0,0,0,0,0,0,0,1,0
313380,2023,9,2,2,2,2,5,5,0,0,0,0
313380,2024,13,4,4,4,4,5,5,0,0,0,0
313380,2025,13,2,2,7,7,4,4,0,0,0,0
313390,2023,0,0,0,0,0,0,0,0,0,0,0
313390,2024,1,0,0,0,0,1,1,0,0,0,0
313390,2025,1,0,0,0,0,1,1,0,0,0,0
313400,2023,0,0,0,0,0,0,0,0,0,0,0
313400,2024,1,0,0,1,1,0,0,0,0,0,0
313400,2025,0,0,0,0,0,0,0,0,0,0,0
313410,2023,0,0,0,0,0,0,0,0,0,0,0
313410,2024,0,0,0,0,0,0,0,0,0,0,0
313410,2025,1,0,0,0,0,1,1,0,0,0,0
313420,2023,20,15,15,5,5,0,0,0,0,0,0
313420,2024,13,11,11,2,2,0,0,0,0,0,0
313420,2025,8,8,8,0,0,0,0,0,0,0,0
313430,2023,1,1,1,0,0,0,0,0,0,0,0
313430,2024,2,2,2,0,0,0,0,0,0,0,0
313430,2025,0,0,0,0,0,0,0,0,0,0,0
313440,2023,7,4,4,1,1,2,2,0,0,0,0
313440,2024,7,0,0,3,3,4,4,0,0,0,0
313440,2025,3,2,2,0,0,1,0,0,1,0,0
313450,2023,0,0,0,0,0,0,0,0,0,0,0
313450,2024,0,0,0,0,0,0,0,0,0,0,0
313450,2025,1,1,1,0,0,0,0,0,0,0,0
313460,2023,2,2,2,0,0,0,0,0,0,0,0
313460,2024,7,7,7,0,0,0,0,0,0,0,0
313460,2025,1,0,0,1,1,0,0,0,0,0,0
313470,2023,1,0,0,1,1,0,0,0,0,0,0
313470,2024,2,0,0,2,2,0,0,0,0,0,0
313470,2025,1,1,1,0,0,0,0,0,0,0,0
313480,2023,1,1,1,0,0,0,0,0,0,0,0
313480,2024,0,0,0,0,0,0,0,0,0,0,0
313480,2025,0,0,0,0,0,0,0,0,0,0,0
313490,2023,2,2,2,0,0,0,0,0,0,0,0
313490,2024,2,2,2,0,0,0,0,0,0,0,0
313490,2025,0,0,0,0,0,0,0,0,0,0,0
313500,2023,0,0,0,0,0,0,0,0,0,0,0
313500,2024,0,0,0,0,0,0,0,0,0,0,0
313500,2025,0,0,0,0,0,0,0,0,0,0,0
313505,2023,6,5,5,1,1,0,0,0,0,0,0
313505,2024,7,7,7,0,0,0,0,0,0,0,0
313505,2025,1,1,1,0,0,0,0,0,0,0,0
313507,2023,1,1,1,0,0,0,0,0,0,0,0
313507,2024,0,0,0,0,0,0,0,0,0,0,0
313507,2025,0,0,0,0,0,0,0,0,0,0,0
313510,2023,14,12,12,0,0,2,2,0,0,0,0
313510,2024,17,17,17,0,0,0,0,0,0,0,0
313510,2025,7,6,6,0,0,0,0,0,0,1,0
313520,2023,12,4,4,8,8,0,0,0,0,0,0
313520,2024,6,4,4,2,2,0,0,0,0,0,0
313520,2025,7,4,4,3,3,0,0,0,0,0,0
313530,2023,0,0,0,0,0,0,0,0,0,0,0
313530,2024,1,0,0,0,0,1,1,0,0,0,0
313530,2025,0,0,0,0,0,0,0,0,0,0,0
313535,2023,0,0,0,0,0,0,0,0,0,0,0
313535,2024,1,0,0,1,1,0,0,0,0,0,0
313535,2025,0,0,0,0,0,0,0,0,0,0,0
313540,2023,2,1,1,0,0,1,1,0,0,0,0
313540,2024,1,1,1,0,0,0,0,0,0,0,0
313540,2025,0,0,0,0,0,0,0,0,0,0,0
313545,2023,0,0,0,0,0,0,0,0,0,0,0
313545,2024,1,0,0,0,0,1,1,0,0,0,0
313545,2025,1,0,0,0,0,1,1,0,0,0,0
313550,2023,4,4,4,0,0,0,0,0,0,0,0
313550,2024,3,2,2,0,0,1,1,0,0,0,0
313550,2025,1,0,0,0,0,1,1,0,0,0,0
313560,2023,1,1,1,0,0,0,0,0,0,0,0
313560,2024,1,1,1,0,0,0,0,0,0,0,0
313560,2025,0,0,0,0,0,0,0,0,0,0,0
313570,2023,1,1,1,0,0,0,0,0,0,0,0
313570,2024,0,0,0,0,0,0,0,0,0,0,0
313570,2025,0,0,0,0,0,0,0,0,0,0,0
313580,2023,2,0,0,2,2,0,0,0,0,0,0
313580,2024,2,1,1,1,1,0,0,0,0,0,0
313580,2025,1,1,1,0,0,0,0,0,0,0,0
313590,2023,2,2,2,0,0,0,0,0,0,0,0
313590,2024,0,0,0,0,0,0,0,0,0,0,0
313590,2025,0,0,0,0,0,0,0,0,0,0,0
313600,2023,1,0,0,1,1,0,0,0,0,0,0
313600,2024,1,0,0,1,1,0,0,0,0,0,0
313600,2025,2,0,0,2,2,0,0,0,0,0,0
313610,2023,1,1,1,0,0,0,0,0,0,0,0
313610,2024,1,1,1,0,0,0,0,0,0,0,0
313610,2025,0,0,0,0,0,0,0,0,0,0,0
313620,2023,14,8,8,6,6,0,0,0,0,0,0
313620,2024,9,6,6,3,3,0,0,0,0,0,0
313620,2025,13,8,8,4,4,1,1,0,0,0,0
313630,2023,7,7,7,0,0,0,0,0,0,0,0
313630,2024,7,5,5,2,2,0,0,0,0,0,0
313630,2025,4,3,3,0,0,1,1,0,0,0,0
313640,2023,1,1,1,0,0,0,0,0,0,0,0
313640,2024,1,1,1,0,0,0,0,0,0,0,0
313640,2025,0,0,0,0,0,0,0,0,0,0,0
313650,2023,2,1,1,0,0,1,1,0,0,0,0
313650,2024,1,0,0,1,1,0,0,0,0,0,0
313650,2025,1,0,0,1,1,0,0,0,0,0,0
313652,2023,0,0,0,0,0,0,0,0,0,0,0
313652,2024,0,0,0,0,0,0,0,0,0,0,0
313652,2025,0,0,0,0,0,0,0,0,0,0,0
313655,2023,1,0,0,0,0,1,1,0,0,0,0
313655,2024,1,0,0,1,1,0,0,0,0,0,0
313655,2025,1,0,0,0,0,1,1,0,0,0,0
313657,2023,0,0,0,0,0,0,0,0,0,0,0
313657,2024,0,0,0,0,0,0,0,0,0,0,0
313657,2025,0,0,0,0,0,0,0,0,0,0,0
313660,2023,4,4,4,0,0,0,0,0,0,0,0
313660,2024,2,2,2,0,0,0,0,0,0,0,0
313660,2025,0,0,0,0,0,0,0,0,0,0,0
313665,2023,7,7,7,0,0,0,0,0,0,0,0
313665,2024,10,10,10,0,0,0,0,0,0,0,0
313665,2025,6,6,6,0,0,0,0,0,0,0,0
313670,2023,89,88,88,1,1,0,0,0,0,0,0
313670,2024,87,85,85,0,0,0,0,0,0,2,0
313670,2025,51,50,50,0,0,1,1,0,0,0,0
313680,2023,0,0,0,0,0,0,0,0,0,0,0
313680,2024,0,0,0,0,0,0,0,0,0,0,0
313680,2025,0,0,0,0,0,0,0,0,0,0,0
313690,2023,3,3,3,0,0,0,0,0,0,0,0
313690,2024,1,1,1,0,0,0,0,0,0,0,0
313690,2025,0,0,0,0,0,0,0,0,0,0,0
313695,2023,0,0,0,0,0,0,0,0,0,0,0
313695,2024,1,0,0,1,1,0,0,0,0,0,0
313695,2025,0,0,0,0,0,0,0,0,0,0,0
313700,2023,3,2,2,1,1,0,0,0,0,0,0
313700,2024,4,3,3,1,1,0,0,0,0,0,0
313700,2025,1,1,1,0,0,0,0,0,0,0,0
313710,2023,0,0,0,0,0,0,0,0,0,0,0
313710,2024,0,0,0,0,0,0,0,0,0,0,0
313710,2025,0,0,0,0,0,0,0,0,0,0,0
313720,2023,8,1,1,2,2,5,5,0,0,0,0
313720,2024,4,0,0,2,2,2,2,0,0,0,0
313720,2025,4,1,1,2,2,1,1,0,0,0,0
313730,2023,0,0,0,0,0,0,0,0,0,0,0
313730,2024,0,0,0,0,0,0,0,0,0,0,0
313730,2025,0,0,0,0,0,0,0,0,0,0,0
313740,2023,4,4,4,0,0,0,0,0,0,0,0
313740,2024,2,2,2,0,0,0,0,0,0,0,0
313740,2025,3,3,3,0,0,0,0,0,0,0,0
313750,2023,2,2,2,0,0,0,0,0,0,0,0
313750,2024,3,2,2,1,1,0,0,0,0,0,0
313750,2025,0,0,0,0,0,0,0,0,0,0,0
313753,2023,0,0,0,0,0,0,0,0,0,0,0
313753,2024,0,0,0,0,0,0,0,0,0,0,0
313753,2025,1,1,1,0,0,0,0,0,0,0,0
313760,2023,18,17,17,1,1,0,0,0,0,0,0
313760,2024,15,12,12,3,3,0,0,0,0,0,0
313760,2025,2,2,2,0,0,0,0,0,0,0,0
313770,2023,5,4,4,0,0,1,1,0,0,0,0
313770,2024,5,3,3,0,0,2,1,0,1,0,0
313770,2025,1,1,1,0,0,0,0,0,0,0,0
313780,2023,0,0,0,0,0,0,0,0,0,0,0
313780,2024,3,2,2,0,0,0,0,0,0,1,0
313780,2025,7,6,6,0,0,0,0,0,0,1,0
313790,2023,0,0,0,0,0,0,0,0,0,0,0
313790,2024,0,0,0,0,0,0,0,0,0,0,0
313790,2025,0,0,0,0,0,0,0,0,0,0,0
313800,2023,0,0,0,0,0,0,0,0,0,0,0
313800,2024,0,0,0,0,0,0,0,0,0,0,0
313800,2025,0,0,0,0,0,0,0,0,0,0,0
313810,2023,2,2,2,0,0,0,0,0,0,0,0
313810,2024,1,1,1,0,0,0,0,0,0,0,0
313810,2025,1,1,1,0,0,0,0,0,0,0,0
313820,2023,21,19,19,0,0,2,2,0,0,0,0
313820,2024,18,18,18,0,0,0,0,0,0,0,0
313820,2025,14,14,14,0,0,0,0,0,0,0,0
313830,2023,0,0,0,0,0,0,0,0,0,0,0
313830,2024,0,0,0,0,0,0,0,0,0,0,0
313830,2025,0,0,0,0,0,0,0,0,0,0,0
313835,2023,0,0,0,0,0,0,0,0,0,0,0
313835,2024,0,0,0,0,0,0,0,0,0,0,0
313835,2025,0,0,0,0,0,0,0,0,0,0,0
313840,2023,6,3,3,3,3,0,0,0,0,0,0
313840,2024,9,3,3,6,6,0,0,0,0,0,0
313840,2025,3,1,1,2,2,0,0,0,0,0,0
313850,2023,2,2,2,0,0,0,0,0,0,0,0
313850,2024,0,0,0,0,0,0,0,0,0,0,0
313850,2025,0,0,0,0,0,0,0,0,0,0,0
313860,2023,5,5,5,0,0,0,0,0,0,0,0
313860,2024,3,3,3,0,0,0,0,0,0,0,0
313860,2025,0,0,0,0,0,0,0,0,0,0,0
313862,2023,5,1,1,1,1,3,3,0,0,0,0
313862,2024,3,2,2,1,1,0,0,0,0,0,0
313862,2025,0,0,0,0,0,0,0,0,0,0,0
313865,2023,2,2,2,0,0,0,0,0,0,0,0
313865,2024,0,0,0,0,0,0,0,0,0,0,0
313865,2025,1,1,1,0,0,0,0,0,0,0,0
